    Date, Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_28,Site_72,Site_72, Site_A, Site_H, Site_K, Site_R,Site_V
20150403,6:00,                     BL,0.03,0.02,0,0,0.05,                    LST,                    LST,0.7,0.01,0.03,0.18,0.04
20150403,7:00,0.04,0.02,0.02,0.02,0,0.07,                    LST,                    LST,0.07,0.02,0.04,0.05,0.07
20150403,8:00,0.04,0.03,0.05,0,0,0.02,                    LST,                    LST,0.12,0.03,0.08,0.04,0.08
20150403,9:00,0.04,0.04,0.04,0.02,0,0,                    LST,                    LST,0.06,0.01,0.04,0.02,0.05
20150403,10:00,0.05,0.16,0.04,0.02,0.02,0.02,                    LST,                    LST,0.04,0,0.04,0.03,0.04
20150403,11:00,0,0.03,0.04,0.01,0,0.02,                    LST,                    LST,0.04,0,0,0.02,0.06
20150403,12:00,0,0.02,0.05,0,0,0.02,                    LST,                    LST,0.04,0,0,0.02,0.04
20150403,13:00,                     ST,0.03,0.03,0,0.02,0.03,                    LST,                    LST,0.04,0,0,0.02,0.05
20150403,14:00,                     BL,0.04,0.05,0,0,0,                    LST,                    LST,0.05,0.01,0,0.03,0.08
20150403,15:00,0.03,0.04,0.04,0.01,0.02,0,                    LST,                    LST,0.05,0,0.03,0.03,0.04
20150403,16:00,                    AQI,0.03,0.03,0,0.02,0.02,                    LST,                    LST,0.04,0,0,0.02,0.05
20150403,17:00,                    AQI,0.03,0.03,0.02,0.02,0.02,                    LST,                    LST,0.04,0.01,0.02,0.03,0.06
20150403,18:00,                    AQI,0.03,0.05,0.02,0.02,0.06,                    LST,                    LST,0.08,0.03,0.04,0.04,0.06
20150403,19:00,                    AQI,0.05,0.04,0.03,0.03,0.06,                    LST,                    LST,0.1,0.09,0.08,0.06,0.17
20150403,20:00,                    AQI,0.08,0.05,0.02,0.03,0.02,                    LST,                    LST,0.1,0.04,0.1,0.07,0.2
20150403,21:00,                    AQI,0.12,0.06,0.02,0.03,0.02,                    LST,                    LST,0.27,0.05,0.18,0.08,                     ST
20150403,22:00,                    AQI,0.09,0.07,0,0.04,0.03,                    LST,                    LST,0.16,0.03,0.16,0.05,                     BL
20150403,23:00,                    AQI,0.16,0.05,0.02,0,0.04,                    LST,                    LST,0.06,0.03,0.07,0.03,0.5
20150404,0:00,                     ST,                     ST,                     ST,                     ST,                     ST,                     ST,                    LST,                    LST,0.03,                     ST,0.04,                     ST,0.6
20150404,1:00,                     BL,                     BL,                     BL,                     BL,                     BL,                     BL,                    LST,                    LST,0.02,                     BL,0.03,                     BL,0.52
20150404,2:00,                    AQI,0.03,0.02,0.02,0.03,0.02,                    LST,                    LST,                     ST,0.04,                     ST,0.09,                     ST
20150404,3:00,                    AQI,0.02,0.02,0.01,0.06,0.03,                    LST,                    LST,                     BL,0.04,                     BL,0.08,                     BL
20150404,4:00,                    AQI,0.03,0.02,0,0.06,0.02,                    LST,                    LST,0.01,0.04,0.02,0.11,0.05
20150404,5:00,                    AQI,0.08,0.01,0,0.07,0.02,                    LST,                    LST,0.02,0.03,0.03,0.81,0.06
20150404,6:00,                    AQI,0.03,0,0,0.08,0.02,                    LST,                    LST,0.02,0.01,0.03,0.03,0.11
20150404,7:00,                    AQI,0,0,0,0.03,0.02,                    LST,                    LST,0.03,0.02,0.04,0.02,0.06
20150404,8:00,                    AQI,0.01,0.01,0,0.07,0.04,                    LST,                    LST,0.02,0.01,0.06,0.02,0.04
20150404,9:00,                    AQI,0.02,0,0,0.03,0.02,                    LST,                    LST,0.03,0,0.12,0.1,0.09
20150404,10:00,                    AQI,0.02,0,0,0.03,0.02,                    LST,                    LST,0.04,0,0.06,0.35,0.09
20150404,11:00,                    AQI,0.03,0,0,0,0.02,                    LST,                    LST,0.05,0,0.07,0.07,0.06
20150404,12:00,                    AQI,0.03,0,0,0.04,0.03,                    LST,                    LST,0.02,0,0.08,0.21,0.07
20150404,13:00,                    AQI,0.04,0,0,0.02,0.02,                    LST,                    LST,0.02,0.01,0.04,0.12,0.08
20150404,14:00,                    AQI,0.03,0.02,0,0.03,0.03,                    LST,                    LST,0.02,0,0.06,0.07,0.04
20150404,15:00,                    AQI,0.04,0.02,0,0.03,0.03,                    LST,                    LST,0.02,0.01,0.07,0.32,0.04
20150404,16:00,                    AQI,0.04,0.02,0,0.04,0.03,                    LST,                    LST,0.02,0.02,0.09,0.28,0.07
20150404,17:00,                    AQI,0.06,0.02,0,0.04,0.03,                    LST,                    LST,0.05,0.02,0.16,0.39,0.1
20150404,18:00,                    AQI,0.04,0.03,0.02,0.02,0.03,                    LST,                    LST,0.07,0.03,0.14,0.04,0.14
20150404,19:00,                    AQI,0.05,0.03,0,0.03,0.02,                    LST,                    LST,0.21,0.03,0.1,0.04,0.08
20150404,20:00,                    AQI,0.07,0.03,0.02,0.03,0.02,                    LST,                    LST,0.52,0.04,0.13,0.06,0.09
20150404,21:00,                     CS,                     CS,                     CS,                     CS,                     CS,                     CS,                    LST,                    LST,                     CS,                     CS,                     CS,                     CS,                     CS
20150404,22:00,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                    LST,                    LST,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ
20150404,23:00,                    AQI,0.07,0.05,0.02,0.04,0.03,                    LST,                    LST,0.19,0.03,0.07,0.05,0.06
20150405,0:00,                    AQI,0.07,0.13,0.02,0.02,0.03,                    LST,                    LST,                     ST,0.02,0.12,0.04,0.04
20150405,1:00,                    AQI,0.09,0.25,0.01,0.02,0.05,                    LST,                    LST,                     ST,0.01,                     ST,0.08,0.04
20150405,2:00,                     ST,                     ST,                     ST,                     ST,                     ST,                     ST,                    LST,                    LST,                     BL,                     ST,                     ST,                     ST,0.04
20150405,3:00,                     ST,                     ST,                     ST,                     ST,                     ST,                     ST,                    LST,                    LST,0.39,                     ST,                     BL,                     ST,0.05
20150405,4:00,                     BL,                     BL,                     BL,                     BL,                     BL,                     BL,                    LST,                    LST,0.55,                     BL,0.17,                     BL,0.12
20150405,5:00,                    AQI,0.13,0.15,0.02,0,0.02,                    LST,                    LST,0.47,0.09,0.13,0.11,0.12
20150405,6:00,                    AQI,0.13,0.14,0.01,0,0.02,                    LST,                    LST,0.22,0.07,0.12,0.1,0.08
20150405,7:00,                    AQI,0.14,0.14,0,0.02,0.03,                    LST,                    LST,0.21,0.06,0.12,0.11,0.07
20150405,8:00,                    AQI,0.13,0.12,0.02,0.07,0.02,                    LST,                    LST,0.17,0.05,0.23,0.13,0.05
20150405,9:00,                    AQI,0.14,0.11,0.03,0.02,0,                    LST,                    LST,0.27,0.04,0.17,0.36,0.06
20150405,10:00,                    AQI,0.16,0.12,0.02,0,0.02,                    LST,                    LST,0.46,0.08,0.59,0.07,0.14
20150405,11:00,                    AQI,0.09,0.14,0,0.02,0.02,                    LST,                    LST,0.58,0.05,0.43,0.31,0.14
20150405,12:00,                    AQI,0.08,0.11,0,0.01,0.02,                    LST,                    LST,0.51,0.05,0.48,0.07,0.13
20150405,13:00,                    AQI,0.11,0.1,0,0,0.01,                    LST,                    LST,0.44,0.06,0.62,0.06,0.14
20150405,14:00,                    AQI,0.07,0.04,0.02,0,0,                    LST,                    LST,0.23,0.37,0.72,0.04,0.24
20150405,15:00,                    AQI,0.05,0.04,0.06,0,0.02,                    LST,                    LST,0.29,0.12,0.65,0.04,0.2
20150405,16:00,                    AQI,0.04,0.03,0.08,0,0,                    LST,                    LST,0.24,0.07,0.9,0.03,0.15
20150405,17:00,                    AQI,0.08,0.07,0.05,0,0,                    LST,                    LST,0.6,0.09,0.7,0.03,0.16
20150405,18:00,                    AQI,0.04,0.11,0.03,0,0,                    LST,                    LST,0.11,0.05,0.53,0.04,0.22
20150405,19:00,                    AQI,0.06,0.07,0.03,0.02,0.02,                    LST,                    LST,0.15,0.07,0.45,0.06,0.26
20150405,20:00,                    AQI,0.14,0.21,0.04,0,0.04,                    LST,                    LST,0.55,0.04,2.16,0.06,                     ST
20150405,21:00,                    AQI,0.54,1.18,0.03,0,0,                    LST,                    LST,0.43,0.02,2,0.27,                     ST
20150405,22:00,                    AQI,0.11,0.13,0.03,0,0,                    LST,                    LST,0.04,0.02,8.75,0.76,                     BL
20150405,23:00,                    AQI,0.02,0.02,0.02,0,0,                    LST,                    LST,0.04,0.03,5.09,0.1,0.03
20150406,0:00,                     ST,                     ST,                     ST,                     ST,                     ST,                     ST,                    LST,                    LST,0.02,                     ST,0.17,                     ST,0.02
20150406,1:00,                     BL,                     BL,                     BL,                     BL,                     BL,                     BL,                    LST,                    LST,0,                     BL,                     ST,                     BL,0.02
20150406,2:00,                    AQI,0.03,0.01,0,0.04,0.05,                    LST,                    LST,                     ST,0.04,                     BL,0.04,0.02
20150406,3:00,                    AQI,0.03,0.02,0,0,0.03,                    LST,                    LST,                     BL,0,0.08,0.02,0.02
20150406,4:00,                    AQI,0.03,0.02,0.03,0,0,                    LST,                    LST,0.17,0,0.08,0.03,0.04
20150406,5:00,                    AQI,0.04,0.04,0.01,0.02,0.02,                    LST,                    LST,0.21,0.02,0.1,0.04,0.23
20150406,6:00,                    AQI,0.04,0.05,0.02,0.04,0.03,                    LST,                    LST,0.45,0.05,0.08,0.03,0.14
20150406,7:00,                    LST,0.04,0.04,0.02,0.03,0.02,                    LST,                    LST,0.12,0.02,0.09,0.13,0.08
20150406,8:00,0.05,0.03,0.03,0.03,0,0.05,                    LST,                    LST,0.29,0,0.11,0.07,0.08
20150406,9:00,0.05,0.04,0.03,0.03,                    LST,0.04,                    LST,                    LST,0.44,0.01,0.09,0.05,0.06
20150406,10:00,0.09,0.03,0.02,0.02,                    LST,0.03,                    LST,                    LST,0.05,0,0.11,0.02,0.05
20150406,11:00,0.07,0.02,0.02,0.02,                    LST,0.02,                    LST,                    LST,0.06,0,0.11,0.03,0.04
20150406,12:00,0.05,0.02,0.02,0.01,                    LST,0.02,                    LST,                    LST,0.06,0,0.8,0.03,0.04
20150406,13:00,0,0.02,0.02,0,                     XX,0.03,                    LST,                    LST,0.22,0.01,0.11,0.05,0.04
20150406,14:00,0,0,0.02,0,0,0.03,                    LST,                    LST,0.11,0,0.02,0.03,0.04
20150406,15:00,0,0.01,0.02,0,0,0,                    LST,                    LST,0.26,0,0,0.03,0.04
20150406,16:00,0.04,0.02,0.02,0.02,0,0.03,                    LST,                    LST,0.12,0,0.06,0.09,0.06
20150406,17:00,0.03,0,0.03,0.02,0,0.03,                    LST,                    LST,0.08,0,0.04,0.03,0.05
20150406,18:00,0.1,0,0.04,0,0,0.06,                    LST,                    LST,0.11,0,0.03,0.03,0.05
20150406,19:00,0,0.02,0.04,0,0.03,0.04,                    LST,                    LST,0.08,0.02,0.05,0.04,0.07
20150406,20:00,0.07,0.04,0.07,0,0,0.06,                    LST,                    LST,0.06,0.02,0.07,0.02,0.07
20150406,21:00,0.1,0.06,0.06,0.02,0.04,0.02,                    LST,                    LST,0.23,0.03,0.06,0.09,                     ST
20150406,22:00,0.08,0.02,0.03,0.01,0,0,                    LST,                    LST,0.19,0.02,0.15,0.04,                     BL
20150406,23:00,0.06,0.08,0.04,0,0,0,                    LST,                    LST,0.2,0,0.12,0.08,                    LST
20150407,0:00,0.03,0.09,0.02,                     ST,0,0.02,                    LST,                    LST,                     ST,0,0.03,0.07,                    LST
20150407,1:00,0.14,0.04,0.02,                     BL,0,0.05,                    LST,                    LST,                     BL,0,0.18,0.03,                    LST
20150407,2:00,                     BL,                     ST,                     ST,0,                     ST,                     ST,                    LST,                    LST,0.4,                     ST,0.08,                     ST,                    LST
20150407,3:00,                     BL,                     BL,                     BL,0,                     BL,                     BL,                    LST,                    LST,0.49,                     BL,0.08,                     BL,                    LST
20150407,4:00,0.08,0.03,0.02,0.02,0,0.02,                    LST,                    LST,0.06,0.04,0.24,0.02,                    LST
20150407,5:00,0.05,0.03,0.03,0,0,0.04,                    LST,                    LST,0.33,0.02,0.07,0.05,                    LST
20150407,6:00,0.08,0.01,0.03,0.02,0,0.02,                    LST,                    LST,0.27,0.02,0.06,0.16,                    LST
20150407,7:00,0.08,0.02,0.03,0.02,0,0,                    LST,                    LST,0.41,0.02,0.09,0.11,                    LST
20150407,8:00,0.04,0.02,0.02,0,0,0.04,                    LST,                    LST,0.12,0,0.04,0.04,                    LST
20150407,9:00,0,0.01,0.02,0.02,0,0.01,                    LST,                    LST,0.04,0,0,0.07,                     XX
20150407,10:00,0,0.01,0.01,0,0,0.02,                    LST,                    LST,0.03,0,0,0.03,                    AQI
20150407,11:00,0.03,0.01,0.02,0,0,0.01,                    LST,                    LST,0.12,0.03,0.02,0.08,                    AQI
20150407,12:00,                    LST,0.02,0,0,0,0,                    LST,                    LST,0.11,0.03,0,0.06,                    AQI
20150407,13:00,                    LST,0.02,0.02,0,0,0.02,                    LST,                    LST,0.08,0,0,0.05,                    AQI
20150407,14:00,                    LST,0.02,0.03,0,0,0,                    LST,                    LST,0.11,0,0,0.04,                    AQI
20150407,15:00,                    LST,0.03,0.02,0,0,0.02,                    LST,                    LST,0.12,0,0,0.06,                    AQI
20150407,16:00,                    LST,0.04,0.03,0.01,0,0.02,                    LST,                    LST,0.11,0,0,0.04,                    AQI
20150407,17:00,                    LST,0.02,0.03,0.02,0,0.02,                    LST,                    LST,0.28,0,0,0.05,                    AQI
20150407,18:00,                    LST,0.02,0.03,0,0,0.03,                    LST,                    LST,0.14,0.03,0.07,0.05,                    AQI
20150407,19:00,                    LST,0.02,0.02,0.03,0.11,0.05,                    LST,                    LST,0.04,0.04,0.11,0.04,                    AQI
20150407,20:00,                    LST,0.02,0.03,0.02,0.03,0.02,                    LST,                    LST,0.04,0.03,0.3,0.1,                    AQI
20150407,21:00,                    LST,0.02,0.03,0.03,0,0.02,                    LST,                    LST,0.04,0,                     ST,0.05,                    AQI
20150407,22:00,                    LST,0.02,0.02,0,0,0.03,                    LST,                    LST,0.03,0,                     BL,0.05,                     ST
20150407,23:00,                    LST,0.03,0.02,0,0,0.04,                    LST,                    LST,0.01,0,0.24,0.08,                     BL
20150408,0:00,                    LST,                     ST,                     ST,0,                     ST,                     ST,                    LST,                    LST,0.07,                     ST,0.23,                     ST,0.02
20150408,1:00,                    LST,                     BL,                     BL,0,                     BL,                     BL,                    LST,                    LST,0.14,                     BL,0.15,                     BL,0.04
20150408,2:00,                    LST,0,0.02,                     ST,0,0.03,                    LST,                    LST,                     ST,0.04,0.08,0.02,0.05
20150408,3:00,                    LST,0.02,0,                     BL,0,0.04,                    LST,                    LST,                     BL,0,0.03,0.17,0.02
20150408,4:00,                    LST,0.03,0.02,0,0,0.02,                    LST,                    LST,0.15,0.02,0,0.02,0.04
20150408,5:00,                    LST,0.03,0.02,0.01,0,0.03,                    LST,                    LST,0.29,0.02,0.03,0.05,0.19
20150408,6:00,                    LST,0.01,0.03,0.02,0,0.02,                    LST,                    LST,0.68,0.01,0.04,0.07,0.07
20150408,7:00,                    LST,0.02,0.03,0.02,0,0,                    LST,                    LST,0.16,0.03,0.03,0.05,0.07
20150408,8:00,                    LST,0.02,0.01,0.02,0,0.02,                    LST,                    LST,0.27,0,0.02,0.09,0.03
20150408,9:00,                    LST,0,0.02,0.02,0,0.02,                    LST,                    LST,0.27,0,0,0.03,0.03
20150408,10:00,                    LST,0.02,0,0,0,0.02,                    LST,                    LST,0.26,0,0.08,0.04,0.03
20150408,11:00,                    LST,0.02,0.02,0,0,0.03,                    LST,                    LST,0.12,0,0,0.02,0.03
20150408,12:00,                    LST,0.02,0,0,0,0.03,                    LST,                    LST,0.19,0,0.03,0.02,0.02
20150408,13:00,                    LST,0.02,0.02,0,0,0.03,                    LST,                    LST,0.15,0,0.03,0.05,0.03
20150408,14:00,                    LST,0.02,0.02,0.01,0,0.02,                    LST,                    LST,0.24,0,0.03,0.06,0.03
20150408,15:00,                    LST,0.02,0.03,0.02,0,0.02,                    LST,                    LST,0.05,0,0,0.07,0.04
20150408,16:00,                    LST,0.04,0.02,0,0.01,0.03,                    LST,                    LST,0.15,0.01,0,0.03,0.05
20150408,17:00,                    LST,0.02,0.02,0,0,0.04,                    LST,                    LST,0.13,0.02,0.06,0.04,0.04
20150408,18:00,                    LST,0.01,0.03,0.02,0,0.03,                    LST,                    LST,0.07,0.02,0.13,0.04,0.06
20150408,19:00,                    LST,0.06,0.04,0,0,0.02,                    LST,                    LST,0.05,0.02,0.98,0.07,0.06
20150408,20:00,                    LST,0.04,0.04,0.03,0,0.03,                    LST,                    LST,0.04,0.03,0.39,0.17,0.05
20150408,21:00,                    LST,0.02,0.02,0.03,0,0.03,                    LST,                    LST,0.04,0.01,                     ST,0.08,                     ST
20150408,22:00,                    LST,0.02,0.02,0,0,0.02,                    LST,                    LST,0.02,0,                     BL,0.07,                     BL
20150408,23:00,                    LST,0.15,0,0,0,0.04,                    LST,                    LST,0.02,0,0.25,0.02,0.03
20150409,0:00,                    LST,0.03,0,                     ST,0,0.03,                    LST,                    LST,                     ST,0,0.03,0.02,0.02
20150409,1:00,                    LST,0.01,0,                     BL,0,0.03,                    LST,                    LST,                     BL,0,0.04,0.08,                     ST
20150409,2:00,                    LST,                     ST,                     ST,0,                     ST,                     ST,                    LST,                    LST,0.14,                     ST,0,                     ST,                     BL
20150409,3:00,                    LST,                     BL,                     BL,0,                     BL,                     BL,                    LST,                    LST,0.02,                     BL,0,                     BL,0.02
20150409,4:00,                    LST,0.02,0.02,0.01,0,0.04,                    LST,                    LST,0.08,0.05,0,0.08,0.03
20150409,5:00,                    LST,0.03,0.02,0,0,0.03,                    LST,                    LST,0.61,0.02,0.03,0.09,0.05
20150409,6:00,                    LST,0.03,0.02,0,0,0.04,                    LST,                    LST,0.61,0,0.04,0.05,0.08
20150409,7:00,                    LST,0.02,0.02,0.02,0,0.03,                    LST,                    LST,0.54,0.01,0.03,0.07,0.07
20150409,8:00,                    LST,0.02,0.02,0,0,0.03,                    LST,                    LST,0.32,0.01,0.03,0.21,0.06
20150409,9:00,                    LST,0.03,0.01,0.02,0,0.03,                    LST,                    LST,0.26,0,0.03,0.1,0.03
20150409,10:00,                    LST,0.02,0.02,0,0,0.02,                    LST,                    LST,0.18,0,0,0.09,0.02
20150409,11:00,                    LST,0.03,0,0,0,0.03,                    LST,                    LST,0.27,0,0,0.06,0.02
20150409,12:00,                    LST,0.03,0.01,0,0,0,                    LST,                    LST,0.13,0,0,0.05,0
20150409,13:00,                    LST,0.03,0.01,0,0,0.02,                    LST,                    LST,0.1,0,0,0.03,0.03
20150409,14:00,                    LST,0.02,0.01,0.02,0,0.02,                    LST,                    LST,0.14,0,0,0.03,0.04
20150409,15:00,                    LST,0.02,0.02,0.02,0,0,                    LST,                    LST,0.1,0,0,0.05,0.1
20150409,16:00,                    LST,0.02,0.03,0.02,0,0.02,                    LST,                    LST,0.03,0,0,0.02,0.13
20150409,17:00,                    LST,0.02,0.05,0.02,0,0.02,                    LST,                    LST,0.04,0.02,0.03,0.02,0.05
20150409,18:00,                    LST,0.03,0.04,0.02,0,0.03,                    LST,                    LST,0.13,0.01,0.03,0.02,0.04
20150409,19:00,                    LST,0.08,0.03,0.02,0,0.04,                    LST,                    LST,0.04,0.03,0.05,0.03,0.05
20150409,20:00,                    LST,0.04,0.03,0.02,0,0.04,                    LST,                    LST,0.06,0.03,                     ST,0.02,0.04
20150409,21:00,                    LST,0.07,0.03,0.02,0,0.03,                    LST,                    LST,0.17,0.03,                     BL,0.06,0.06
20150409,22:00,                    LST,0.03,0.02,0.02,0.02,0.03,                    LST,                    LST,0.05,0.02,0.05,0.03,0.05
20150409,23:00,                    LST,0.08,0.02,0,0,0.04,                    LST,                    LST,0.53,0,0.08,0.13,0.04
20150410,0:00,                    LST,                     ST,                     ST,0.03,                     ST,                     ST,                    LST,                    LST,0.16,                     ST,0.69,                     ST,0.05
20150410,1:00,                    LST,                     BL,                     BL,0,                     BL,                     BL,                    LST,                    LST,3.84,                     BL,7.95,                     BL,0.03
20150410,2:00,                    LST,0.07,0.03,                     ST,0,0.03,                    LST,                    LST,                     ST,0.04,                     ST,0.02,                     ST
20150410,3:00,                    LST,0.08,0.03,                     BL,0,0.02,                    LST,                    LST,                     BL,0.03,                     BL,0.03,                     BL
20150410,4:00,                    LST,0.12,0.07,0,0,0.03,                    LST,                    LST,0.07,0.02,0.04,0.05,0.06
20150410,5:00,                    LST,0.38,0.08,0,0.03,0,                    LST,                    LST,0.12,0.09,0.11,0.09,0.18
20150410,6:00,                    LST,0.12,0.06,0.03,0.03,0.02,                    LST,                    LST,0.15,0.11,0.1,0.11,0.21
20150410,7:00,                    LST,0.14,0.08,0.05,0.03,0,                    LST,                    LST,0.11,0.12,0.13,0.1,0.18
20150410,8:00,                    LST,                     XX,0.06,0.04,0,0.08,                    LST,                    LST,0.15,0.1,0.09,0.11,0.14
20150410,9:00,                    LST,                     XX,0.04,0.03,0.03,0.09,                    LST,                    LST,0.09,                     IQ,0.09,                    AQI,0.23
20150410,10:00,                    LST,                     XX,0.01,0.02,0.04,0.02,                    LST,                    LST,0.04,0.28,0.06,6.89,0.19
20150410,11:00,                    LST,                     XX,0.01,0.02,0.03,0.07,                    LST,                    LST,0.04,0.11,0.05,1.05,0.12
20150410,12:00,                    LST,                     BL,0.01,0.02,0.03,0,                    LST,                    LST,0.05,0.18,0.07,0.04,0.2
20150410,13:00,                    LST,0.04,0.03,0.02,0.03,0.04,                    LST,                    LST,0.06,0.06,0.09,0.03,0.11
20150410,14:00,                    AQI,0.32,0.03,0.14,0.03,0.03,                    LST,                    LST,0.07,0.14,0.11,0.54,0.46
20150410,15:00,                    AQI,0.2,0.03,0.05,0.04,0.03,                    LST,                    LST,1.05,0.09,0.71,0.15,0.36
20150410,16:00,                     BL,0.83,0.04,0.02,0.06,0.03,                    LST,                    LST,0.71,0.13,0.93,0.04,0.17
20150410,17:00,                     BL,1.28,0.01,0.02,0.11,0.03,                    LST,                    LST,0.3,0.15,0.35,1.38,0.17
20150410,18:00,0.02,0.89,0.02,0.02,0.09,0.05,                    LST,                    LST,0.06,0.08,0.12,0.84,0.33
20150410,19:00,0.01,0.59,0.02,0,0.1,0.06,                    LST,                    LST,0.08,0.12,0.08,1.32,0.24
20150410,20:00,0.53,0.05,0.04,0.02,0.05,0.07,                    LST,                    LST,0.09,0.21,0.29,1.42,0.28
20150410,21:00,0.97,0.03,0.02,0.05,0.05,0.17,                    LST,                    LST,0.13,0.09,0.3,0.04,0.75
20150410,22:00,0.08,0.09,0.03,0.05,0.06,0.23,                    LST,                    LST,0.2,0.04,0.23,0.03,0.18
20150410,23:00,0.02,0.03,0,0.04,0.06,0.22,                    LST,                    LST,0.08,0.12,0.33,0.03,0.12
20150411,0:00,0.06,0.02,0.03,                     ST,0.12,0.19,                    LST,                    LST,                     ST,0.09,0.3,0.02,0.08
20150411,1:00,0.06,0.04,0.11,                     BL,0.15,0.19,                    LST,                    LST,                     BL,0,0.18,0.02,0.08
20150411,2:00,                     BL,                     ST,                     ST,0.07,                     ST,                     ST,                    LST,                    LST,0.06,                     ST,                     ST,                     ST,                     ST
20150411,3:00,                     BL,                     BL,                     BL,0.08,                     BL,                     BL,                    LST,                    LST,0.09,                     BL,                     BL,                     BL,                     BL
20150411,4:00,0.14,0.05,0.09,0.15,0.1,0.05,                    LST,                    LST,0.07,0.08,0.25,0.03,0.15
20150411,5:00,0.07,0.09,0.07,0.15,0.11,0.05,                    LST,                    LST,0.09,0.07,0.2,0.02,0.13
20150411,6:00,0.05,0.09,0.06,0.31,0.1,0.07,                    LST,                    LST,0.05,0.05,0.17,0.03,0.16
20150411,7:00,0.09,0.07,0.04,0.25,0.1,0.07,                    LST,                    LST,0.37,0.1,0.15,0.02,0.18
20150411,8:00,0.06,0.19,0.03,0.13,                    AQI,0.07,                    LST,                    LST,0.15,0.07,0.1,0.42,0.13
20150411,9:00,0.72,0.04,0,0.07,0.12,0.07,                    LST,                    LST,0.44,0.09,0.15,0.03,0.1
20150411,10:00,0.08,0.07,0.03,0.02,0.03,0.06,                    LST,                    LST,0.35,0.09,0.33,0.03,0.23
20150411,11:00,0.04,0.05,0.08,0.03,0.05,0.05,                    LST,                    LST,0.11,0.01,0.12,0.01,0.1
20150411,12:00,0.05,0.03,0.11,0.04,0.05,0.05,                    LST,                    LST,0.09,0,0.42,0.03,0.07
20150411,13:00,0.07,0.03,0.04,0,0.05,0.03,                    LST,                    LST,0.07,0,0.79,0.06,0.04
20150411,14:00,0.06,0.03,0.04,0,0.03,0.03,                    LST,                    LST,0.06,0,0.16,0.11,0.06
20150411,15:00,0.05,0.07,0.09,0,0,0.03,                    LST,                    LST,0.09,0.02,0.25,0.04,0.07
20150411,16:00,0.07,0.13,0.1,0,0.03,0.03,                    LST,                    LST,0.16,0.02,0.16,0.06,0.06
20150411,17:00,0.22,0.14,0.1,0.04,0.04,0.02,                    LST,                    LST,0.11,0.02,0.15,0.09,0.1
20150411,18:00,0.15,0.12,0.04,0.04,0.05,0.04,                    LST,                    LST,0.18,0.02,0.22,0.05,0.29
20150411,19:00,0.17,0.15,0.12,0.03,0.02,0.03,                    LST,                    LST,0.19,0.03,0.18,0.06,0.28
20150411,20:00,0.19,0.11,0.09,0.04,0.06,0,                    LST,                    LST,0.23,0.02,0.2,0.06,0.19
20150411,21:00,                     CS,                     CS,                     CS,                     CS,                     CS,                     CS,                    LST,                    LST,                     CS,                     CS,                     CS,                     CS,                     CS
20150411,22:00,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                    LST,                    LST,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ
20150411,23:00,0.59,0.02,0.03,0.04,0.03,0.03,                    LST,                    LST,0.37,0.04,0.25,0.04,0.05
20150412,0:00,                     BL,                     ST,                     ST,0.04,                     ST,                     ST,                    LST,                    LST,0.19,                     ST,2.61,                     ST,0.05
20150412,1:00,                     BL,                     ST,                     ST,0.03,                     ST,                     ST,                    LST,                    LST,0.32,                     ST,1.88,                     ST,0.06
20150412,2:00,                     BL,                     BL,                     BL,                     ST,                     BL,                     BL,                    LST,                    LST,                     ST,                     BL,3.24,                     BL,0.03
20150412,3:00,0.05,0.02,0.02,                     ST,0.25,0.05,                    LST,                    LST,                     ST,0.1,4.62,0.02,0.02
20150412,4:00,0.08,0.02,0.02,                     BL,0.31,0.14,                    LST,                    LST,                     BL,0.04,4.68,0.02,0
20150412,5:00,0.08,0,0.02,0.03,0.49,0.12,                    LST,                    LST,0.04,0,2.86,                    AQI,0.03
20150412,6:00,0.06,0.02,0,0.03,0.03,0.09,                    LST,                    LST,0.31,0,0.06,                    AQI,0.04
20150412,7:00,0.06,0.02,0.02,0.05,                    AQI,0.11,                    LST,                    LST,0.38,0,0.22,0.04,0.04
20150412,8:00,0.09,0.02,0.03,0.04,0,0.04,                    LST,                    LST,0.12,0.08,1.37,0.06,0.04
20150412,9:00,0.08,0.03,0.02,0.03,0,0.02,                    LST,                    LST,0.1,0.05,2,0.05,0.05
20150412,10:00,0.08,0.01,0.03,0.03,0,0.02,                    LST,                    LST,0.06,0.06,3.46,0.02,0
20150412,11:00,0.08,0,0,0.04,0,0.02,                    LST,                    LST,0.05,0.01,4.79,0.02,0.03
20150412,12:00,0.09,0.01,0,0.03,0,0.02,                    LST,                    LST,0.03,0,2.81,0.02,0.03
20150412,13:00,0,0.02,0,0.02,0,0.02,                    LST,                    LST,0.03,0.01,3.38,0.02,0
20150412,14:00,0.05,0.02,0.02,0.04,0.07,0.02,                    LST,                    LST,0.03,0.02,3.18,0.02,0.03
20150412,15:00,0.09,0.02,0.02,0.03,0.12,0,                    LST,                    LST,0.03,0,2.06,0.02,0.03
20150412,16:00,0.04,0.02,0.02,0.03,0,0.02,                    LST,                    LST,0.03,0,1.33,0.03,0.04
