    Date, Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_28,Site_29,Site_72,Site_A,Site_H,Site_K,Site_R,Site_V
20160101,0:00,0.25,               ST,               ST,               ST,               ST,               ST,              LST,0.2,               ST,               ST,0.18,               ST,0.27
20160101,1:00,0.22,               BL,               BL,               BL,               BL,               BL,              LST,               ST,               BL,               BL,               ST,               BL,               ST
20160101,2:00,               ST,0.24,0.17,0.15,0.33,0.21,              LST,               BL,0.17,1.21,               BL,0.5,               BL
20160101,3:00,               BL,0.2,0.18,0.15,0.27,0.19,              LST,0.22,0.19,0.83,0.23,0.33,0.27
20160101,4:00,0.24,0.19,0.2,0.15,0.31,0.2,              LST,0.21,0.22,0.35,0.2,0.22,0.27
20160101,5:00,0.19,0.16,0.2,0.12,0.3,0.22,              LST,0.18,0.16,0.17,0.16,0.19,0.2
20160101,6:00,0.17,0.14,0.18,0.17,0.24,0.19,              LST,0.16,0.14,0.17,0.14,0.17,0.16
20160101,7:00,0.16,0.14,0.17,0.13,0.23,0.17,              LST,0.17,0.14,0.15,0.14,0.19,0.16
20160101,8:00,0.17,0.14,0.19,0.14,0.16,0.15,              LST,0.18,0.15,0.17,0.14,0.17,0.18
20160101,9:00,0.17,0.14,0.17,0.11,0.15,0.19,              LST,0.15,0.15,0.18,0.15,0.18,0.17
20160101,10:00,0.18,0.14,0.15,0.15,0.17,0.18,              LST,0.18,0.14,0.32,0.19,0.19,0.2
20160101,11:00,0.17,0.16,0.14,0.14,0.19,0.19,              LST,0.17,0.16,0.43,0.16,0.21,0.18
20160101,12:00,0.18,0.14,0.15,0.14,0.18,0.19,              LST,0.17,0.15,0.17,0.16,0.19,0.19
20160101,13:00,0.19,0.13,0.18,0.15,0.16,0.19,              LST,0.19,0.15,0.18,0.16,0.17,0.19
20160101,14:00,0.2,0.13,0.16,0.09,0.15,0.22,              LST,0.18,0.16,0.16,0.17,0.17,0.21
20160101,15:00,0.21,0.13,0.15,0.17,0.16,0.18,              LST,0.17,0.14,0.15,0.17,0.15,0.18
20160101,16:00,0.25,0.13,0.17,0.12,0.16,0.17,              LST,0.18,0.16,0.22,0.17,0.2,0.2
20160101,17:00,0.3,0.14,0.16,0.15,0.15,0.19,              LST,0.2,0.18,0.31,0.19,0.21,0.23
20160101,18:00,0.28,0.2,0.2,0.19,0.16,0.2,              LST,0.2,0.2,0.28,0.2,0.32,0.26
20160101,19:00,0.26,0.18,0.24,0.19,0.17,0.19,              LST,0.21,0.23,0.25,0.2,0.26,0.26
20160101,20:00,0.25,0.17,0.2,0.2,0.18,0.17,              LST,0.23,0.19,0.24,0.19,0.31,0.23
20160101,21:00,0.22,0.17,0.26,0.17,0.18,0.16,              LST,0.21,0.19,0.31,0.2,0.21,0.24
20160101,22:00,0.24,0.16,0.24,0.14,0.2,0.19,              LST,0.22,0.19,0.27,0.19,0.22,0.23
20160101,23:00,0.22,0.16,0.22,0.16,0.19,0.21,              LST,0.22,0.21,0.26,0.22,0.31,0.23
20160102,0:00,               ST,0.18,0.23,0.16,0.17,0.2,              LST,0.23,0.21,0.25,0.2,0.28,0.24
20160102,1:00,               BL,0.22,0.28,0.21,0.18,0.19,              LST,               ST,0.24,0.19,0.23,0.6,0.27
20160102,2:00,0.21,               ST,               ST,               ST,               ST,               ST,              LST,               BL,               ST,               ST,               ST,               ST,               ST
20160102,3:00,0.21,               BL,               BL,               BL,               BL,               BL,              LST,0.21,               BL,               BL,               BL,               BL,               BL
20160102,4:00,0.2,0.21,0.26,0.18,0.18,0.19,              LST,0.2,0.2,0.25,0.19,0.57,0.23
20160102,5:00,0.18,0.18,0.24,0.16,0.16,0.19,              LST,0.18,0.17,0.32,0.18,0.44,0.19
20160102,6:00,0.16,0.18,0.28,0.16,0.22,0.2,              LST,0.17,0.17,1.61,0.18,0.21,0.27
20160102,7:00,0.16,0.19,0.24,0.18,0.18,0.18,              LST,0.16,0.15,1.33,0.17,0.26,0.51
20160102,8:00,0.15,0.21,0.17,0.18,0.24,0.17,              LST,0.15,0.15,1.4,0.16,0.36,0.25
20160102,9:00,0.18,0.18,0.17,0.13,0.31,0.17,              LST,0.16,0.16,1.47,0.15,0.46,0.29
20160102,10:00,0.23,0.2,0.17,0.12,0.32,0.16,              LST,0.17,0.18,0.46,0.18,0.4,0.34
20160102,11:00,0.21,0.18,0.18,0.2,0.26,0.16,              LST,0.16,0.16,0.62,0.17,0.2,0.21
20160102,12:00,0.21,0.21,0.19,0.15,0.25,0.18,              LST,0.17,0.16,0.59,0.19,0.36,0.29
20160102,13:00,0.24,0.18,0.19,0.16,0.26,0.17,              LST,0.18,0.16,0.75,0.18,0.23,0.32
20160102,14:00,0.22,0.2,0.15,0.13,0.17,0.18,              LST,0.19,0.17,0.94,0.21,0.24,0.34
20160102,15:00,0.23,0.18,0.19,0.15,0.18,0.19,              LST,0.2,0.17,1.19,0.16,0.23,0.26
20160102,16:00,0.25,0.16,0.19,0.15,0.27,0.18,              LST,0.21,0.19,0.38,0.18,0.23,0.28
20160102,17:00,0.34,0.15,0.23,0.2,0.3,0.16,              LST,0.23,0.31,0.26,0.24,0.24,0.27
20160102,18:00,0.39,0.21,0.2,0.21,0.3,0.18,              LST,0.27,0.33,0.28,0.25,0.25,0.28
20160102,19:00,0.41,0.21,0.19,0.22,0.35,0.16,              LST,0.28,0.34,0.41,0.24,0.24,0.22
20160102,20:00,0.38,0.19,0.18,0.2,0.39,0.15,              LST,0.28,0.31,0.64,0.25,0.25,0.24
20160102,21:00,               CS,               CS,               CS,               CS,               CS,               CS,              LST,               CS,               CS,               CS,               CS,               CS,               CS
20160102,22:00,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ,              LST,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20160102,23:00,0.3,0.22,0.27,0.22,0.21,0.19,              LST,0.29,0.29,0.46,0.28,0.24,0.25
20160103,0:00,0.38,               ST,               ST,               ST,               ST,               ST,              LST,0.32,               ST,               ST,0.31,               ST,              LST
20160103,1:00,0.36,               ST,               ST,               ST,               ST,               ST,              LST,0.26,               ST,               ST,0.24,               ST,              LST
20160103,2:00,               ST,               BL,               BL,               BL,               BL,               BL,              LST,0.24,               BL,               BL,0.21,               BL,              LST
20160103,3:00,               ST,0.3,0.22,0.3,0.19,0.22,              LST,0.21,0.22,0.35,0.19,0.23,              LST
20160103,4:00,               BL,0.31,0.2,0.17,0.14,0.19,              LST,0.21,0.21,0.27,0.19,0.24,              LST
20160103,5:00,0.23,0.29,0.21,0.2,0.13,0.18,              LST,0.19,0.18,0.37,0.14,0.22,              LST
20160103,6:00,0.19,0.29,0.2,0.18,0.14,0.17,              LST,0.16,0.15,0.24,0.14,0.17,              LST
20160103,7:00,0.3,0.22,0.17,0.17,0.09,0.14,              LST,0.15,0.13,0.22,0.13,0.15,              LST
20160103,8:00,0.21,0.56,0.13,0.15,0.1,0.12,              LST,0.18,0.14,0.33,0.15,0.15,              LST
20160103,9:00,0.33,0.47,0.17,0.15,0.07,0.12,              LST,0.19,0.16,0.18,0.15,0.14,              LST
20160103,10:00,0.19,1.91,0.13,0.3,0.09,0.12,              LST,0.17,0.16,0.16,0.16,0.13,              LST
20160103,11:00,0.29,1.05,0.08,0.2,0.08,0.11,              LST,0.17,0.15,0.15,0.15,0.11,              LST
20160103,12:00,0.31,2.23,0.1,0.19,0.08,0.09,              LST,0.15,0.12,0.12,0.12,0.09,              LST
20160103,13:00,0.2,1.74,0.13,0.51,0.08,0.11,              LST,0.14,0.13,0.13,0.13,0.09,              LST
20160103,14:00,0.25,1.39,0.1,0.45,0.05,0.1,              LST,0.14,0.12,0.14,0.12,0.09,              LST
20160103,15:00,0.17,0.86,0.11,0.09,0.07,0.1,              LST,0.14,0.13,0.12,0.12,0.1,              LST
20160103,16:00,0.13,2.03,0.11,0.08,0.07,0.1,              LST,0.14,0.13,0.15,0.13,0.1,              LST
20160103,17:00,0.18,1.04,0.13,0.46,0.09,0.14,              LST,0.25,0.17,0.14,0.17,0.1,              LST
20160103,18:00,0.45,0.48,0.16,0.65,0.1,0.1,              LST,0.48,0.37,0.28,0.37,0.13,              LST
20160103,19:00,0.45,0.42,0.25,0.65,0.1,0.11,              LST,0.76,0.53,0.68,0.53,0.19,              LST
20160103,20:00,0.47,0.42,0.32,0.36,0.11,0.11,              LST,0.89,1.06,0.57,               ST,0.23,              LST
20160103,21:00,0.52,0.29,0.25,0.49,0.1,0.12,              LST,               ST,0.86,1.1,               ST,0.26,              LST
20160103,22:00,0.5,0.4,0.31,0.6,0.12,0.18,              LST,               ST,1.15,0.57,               BL,0.32,              LST
20160103,23:00,0.61,0.22,0.35,0.76,0.14,0.21,              LST,               BL,0.66,0.32,0.52,0.34,              LST
20160104,0:00,               ST,0.4,0.3,0.76,0.21,0.22,              LST,0.43,0.42,0.72,0.41,0.31,              LST
20160104,1:00,               BL,0.63,0.29,0.35,0.23,0.19,              LST,0.44,0.51,1.08,0.36,0.29,              LST
20160104,2:00,0.35,               ST,               ST,               ST,               ST,               ST,              LST,0.56,               ST,               ST,0.33,               ST,              LST
20160104,3:00,0.22,               BL,               BL,               BL,               BL,               BL,              LST,0.31,               BL,               BL,0.28,               BL,              LST
20160104,4:00,0.25,0.18,0.3,0.17,0.17,0.22,              LST,0.37,0.37,0.97,0.28,0.22,              LST
20160104,5:00,0.32,0.19,0.37,0.38,0.23,0.2,              LST,0.58,0.46,0.97,0.38,0.24,              LST
20160104,6:00,0.42,0.18,0.23,0.33,0.21,0.19,              LST,0.7,0.51,0.94,0.41,0.24,              LST
20160104,7:00,0.42,0.19,0.23,0.65,0.2,0.2,              LST,0.51,0.72,1.85,0.46,0.28,              AQI
20160104,8:00,0.41,0.22,0.26,0.33,              LST,0.23,              LST,0.43,0.38,2.07,0.38,0.3,              AQI
20160104,9:00,0.36,0.29,0.32,0.27,              LST,0.24,              LST,0.36,0.35,1.13,0.37,0.39,              AQI
20160104,10:00,0.37,0.56,0.31,0.4,              LST,0.26,              LST,0.33,0.32,2.22,0.34,0.91,              AQI
20160104,11:00,0.5,0.86,0.28,0.53,              LST,0.21,              LST,0.35,0.28,0.37,0.44,0.38,              AQI
20160104,12:00,0.37,0.23,0.15,0.22,              LST,0.19,              LST,0.34,0.32,0.31,0.45,0.32,              AQI
20160104,13:00,0.22,0.19,0.11,0.2,              LST,0.18,              LST,0.18,0.16,0.28,0.22,0.27,              AQI
20160104,14:00,0.18,0.16,0.13,0.21,              LST,0.19,              LST,0.16,0.15,0.43,0.17,0.2,              AQI
20160104,15:00,0.16,0.22,0.14,0.14,              LST,0.2,              LST,0.16,0.12,0.35,0.16,0.22,              AQI
20160104,16:00,0.18,0.22,0.12,0.15,              LST,0.27,              LST,0.17,0.14,0.42,0.18,0.22,              AQI
20160104,17:00,0.25,0.32,0.17,0.18,              LST,0.3,              LST,0.19,0.21,0.45,0.29,0.18,              AQI
20160104,18:00,0.36,1.02,0.19,0.21,              LST,0.34,              LST,0.37,0.49,0.74,0.3,0.15,              AQI
20160104,19:00,0.4,0.44,0.47,0.36,              LST,0.22,              LST,0.81,0.62,1.39,0.35,1.27,              AQI
20160104,20:00,0.42,0.41,0.32,0.41,              LST,0.23,              LST,0.51,1.52,2.32,0.4,1.08,              AQI
20160104,21:00,0.41,0.19,0.5,0.28,              LST,0.19,              LST,               ST,0.63,0.32,               ST,1.41,              AQI
20160104,22:00,0.22,0.18,0.24,0.13,              LST,0.21,              LST,               BL,0.49,0.23,               BL,0.37,              AQI
20160104,23:00,0.18,0.16,0.25,0.15,              LST,0.25,              LST,0.25,0.16,0.12,0.36,0.28,              AQI
20160105,0:00,0.21,               ST,               ST,               ST,              LST,               ST,              LST,0.24,               ST,               ST,0.61,               ST,              AQI
20160105,1:00,0.22,               BL,               BL,               BL,              LST,               BL,              LST,0.3,               BL,               BL,1.62,               BL,              AQI
20160105,2:00,               ST,0.12,0.13,0.13,              LST,0.24,              LST,0.23,0.22,0.17,0.86,0.13,               ST
20160105,3:00,               BL,0.13,0.13,0.14,              LST,0.23,              LST,0.26,0.17,0.13,0.49,0.16,               BL
20160105,4:00,0.19,0.11,0.13,0.11,              LST,0.22,              LST,0.22,0.19,0.13,0.98,0.15,0.88
20160105,5:00,0.21,0.11,0.13,0.13,              LST,0.21,              LST,0.19,0.17,0.13,0.62,0.18,0.24
20160105,6:00,0.2,0.15,0.2,0.13,              LST,0.17,              LST,0.21,0.21,0.17,0.55,0.21,0.54
20160105,7:00,0.18,0.14,0.18,0.16,              LST,0.14,              LST,0.23,0.26,0.25,0.53,0.22,0.48
20160105,8:00,0.17,0.16,0.21,0.12,              LST,0.16,              LST,0.18,0.23,0.23,0.45,0.3,0.41
20160105,9:00,0.3,0.15,0.2,0.12,              LST,0.15,              LST,0.33,0.33,0.25,0.48,0.38,0.5
20160105,10:00,0.2,0.38,0.19,0.14,              LST,0.17,              LST,0.36,0.33,              AQI,0.87,0.19,1.03
20160105,11:00,0.68,0.14,0.19,0.13,              LST,0.16,              LST,0.93,0.92,              AQI,1.2,0.19,0.49
20160105,12:00,0.53,0.17,0.2,0.13,              LST,0.16,              LST,0.92,1.12,0.12,0.82,0.17,0.23
20160105,13:00,0.46,               BL,0.17,0.12,              LST,0.15,              LST,1.11,1.17,0.11,0.91,0.2,0.18
20160105,14:00,0.36,0.19,0.24,0.12,              LST,0.16,              LST,0.75,0.75,0.17,1.27,0.17,0.79
20160105,15:00,0.24,0.26,0.17,0.19,              LST,0.13,              LST,0.47,0.4,0.18,1.06,0.15,0.79
20160105,16:00,0.22,0.27,0.16,0.15,              LST,0.13,              LST,0.31,0.28,0.17,0.75,0.2,0.49
20160105,17:00,0.31,0.2,0.3,0.18,              LST,0.17,              LST,0.8,0.4,0.19,0.23,0.24,0.3
20160105,18:00,1.69,0.32,0.22,0.23,              LST,0.17,              LST,0.99,0.7,0.19,0.25,0.48,0.29
20160105,19:00,0.34,0.16,0.19,0.22,              LST,0.15,              LST,1.1,1.05,0.2,0.22,0.27,0.22
20160105,20:00,0.46,0.2,0.23,0.13,              LST,0.16,              LST,               ST,1.05,0.18,0.24,0.24,0.25
20160105,21:00,0.28,0.18,0.17,0.18,              LST,0.35,              LST,               BL,1.12,0.21,0.22,0.22,0.24
20160105,22:00,0.22,0.16,0.3,0.15,              LST,0.28,              LST,0.55,0.62,0.18,               ST,0.17,0.26
20160105,23:00,0.24,0.18,0.22,0.13,              LST,0.23,              LST,0.32,0.27,0.16,               BL,0.22,0.23
20160106,0:00,               ST,0.82,0.21,0.14,              LST,0.2,              LST,0.34,              LST,0.16,2.07,0.22,0.22
20160106,1:00,               BL,0.16,0.25,0.11,              LST,0.21,              LST,0.31,              LST,0.15,1.64,0.24,0.24
20160106,2:00,0.25,               ST,0.29,               ST,              LST,               ST,              LST,               ST,              LST,               ST,2.17,               ST,0.23
20160106,3:00,0.26,               BL,               BL,               BL,              LST,               BL,              LST,               BL,              LST,               BL,0.53,               BL,0.25
20160106,4:00,0.31,0.2,0.25,0.18,              LST,0.25,              LST,0.36,              LST,0.19,1.05,0.67,0.34
20160106,5:00,0.32,0.23,0.3,0.19,              LST,0.23,              LST,0.33,              LST,0.22,1.34,0.49,2.74
20160106,6:00,0.36,0.23,0.31,0.2,              LST,0.26,              LST,0.37,              LST,0.21,1.27,0.63,2.15
20160106,7:00,0.37,0.24,0.29,0.18,              LST,0.25,              LST,0.44,              LST,0.23,0.95,              AQI,2.89
20160106,8:00,0.39,0.25,0.35,0.21,              LST,0.26,              LST,0.38,              LST,0.23,0.66,0.54,1.97
20160106,9:00,0.35,0.3,0.34,0.15,              LST,0.25,              LST,0.4,              LST,               IQ,               IQ,0.46,0.94
20160106,10:00,0.42,0.22,0.48,0.18,              LST,0.23,              LST,0.36,              LST,0.19,0.77,0.33,1.39
20160106,11:00,0.38,0.42,1.02,0.16,              LST,0.21,              LST,0.42,              LST,0.2,0.77,0.68,1.53
20160106,12:00,0.64,               ST,               ST,0.1,              LST,0.14,              LST,0.45,              LST,0.34,1.14,1.33,1.12
20160106,13:00,0.59,               BL,               BL,0.08,              LST,0.15,              LST,0.54,               XX,0.38,1.05,1.42,0.99
20160106,14:00,0.39,0.3,0.29,0.09,              LST,0.16,              LST,0.47,              AQI,0.24,1.85,0.33,1.21
20160106,15:00,0.32,0.27,0.22,0.1,              LST,0.14,              LST,0.56,              AQI,0.14,1.37,0.66,0.38
20160106,16:00,0.46,0.18,0.27,0.09,              LST,0.14,              LST,0.44,              AQI,0.1,0.51,0.27,0.23
20160106,17:00,0.31,0.31,0.19,0.08,              LST,0.14,              LST,0.48,              AQI,0.11,0.31,0.23,0.18
20160106,18:00,0.23,0.13,0.14,0.09,              LST,0.12,              LST,0.67,              AQI,0.09,0.23,0.15,0.19
20160106,19:00,0.38,0.11,0.1,0.1,              LST,0.12,              LST,0.89,              AQI,0.09,0.17,0.14,0.15
20160106,20:00,0.59,0.22,0.13,0.02,              LST,0.11,              LST,0.57,              AQI,0.1,0.17,0.12,               ST
20160106,21:00,0.47,0.23,0.1,0.09,              LST,0.1,              LST,0.72,              AQI,0.11,               ST,0.2,               BL
20160106,22:00,0.3,0.24,0.1,0.18,              LST,0.18,              LST,3.38,              AQI,0.09,               BL,0.25,0.12
20160106,23:00,0.57,0.08,              AQI,0.32,              LST,0.07,              LST,0.77,              AQI,0.08,0.14,0.43,0.14
20160107,0:00,0.54,               ST,               ST,               ST,              LST,               ST,              LST,1.11,               ST,               ST,0.07,               ST,0.07
20160107,1:00,0.69,               BL,               BL,               BL,              LST,               BL,              LST,0.89,               BL,               BL,0.19,               BL,0.12
20160107,2:00,               ST,0.23,0.13,0.17,              LST,0.08,              LST,               ST,0.41,0.15,               ST,0.14,0.21
20160107,3:00,               BL,0.16,0.09,0.13,              LST,0.12,              LST,               BL,0.35,1.06,               BL,0.25,0.63
20160107,4:00,0.25,0.11,0.17,0.08,              LST,0.08,              LST,0.29,0.26,0.6,0.58,0.14,1.15
20160107,5:00,0.31,0.66,0.17,0.14,              LST,0.09,              LST,0.27,0.38,0.42,0.44,0.58,1.03
20160107,6:00,0.33,0.2,0.22,0.14,              LST,0.1,              LST,0.32,0.26,0.63,0.41,0.19,0.96
20160107,7:00,0.37,0.26,0.21,0.24,              LST,0.08,              LST,0.5,0.36,1.65,0.47,1.63,1.79
20160107,8:00,0.76,0.48,0.25,0.07,              LST,0.09,              LST,0.43,0.26,              LST,0.57,0.22,1.13
20160107,9:00,0.72,0.18,0.15,0.03,              LST,0.09,              LST,0.52,0.38,              AQI,0.72,0.24,1.04
20160107,10:00,1.3,1.24,0.22,0.02,              LST,0.07,              LST,1.25,0.87,0.17,1.45,0.28,1.01
20160107,11:00,1.75,0.12,               ST,0.17,              LST,0.09,              LST,1.45,1.46,0.28,0.79,0.67,0.57
20160107,12:00,0.81,0.11,               BL,0.17,              LST,0.1,              LST,0.89,0.66,0.12,0.36,1.34,0.37
20160107,13:00,0.55,0.09,0.28,0.13,              LST,0.1,              LST,0.4,0.33,0.14,0.29,1.34,0.3
20160107,14:00,0.24,0.1,0.36,0.15,              LST,0.11,              LST,0.37,0.35,0.08,0.3,1.4,0.28
20160107,15:00,0.21,0.11,0.17,0.17,              LST,0.11,              LST,0.28,0.23,0.06,0.19,0.32,0.22
20160107,16:00,0.4,0.11,0.14,0.3,              LST,0.12,              LST,0.57,0.21,0.12,0.16,0.3,0.17
20160107,17:00,0.81,0.2,0.16,0.58,              LST,0.13,              LST,0.92,0.27,0.21,0.22,0.53,0.4
20160107,18:00,1.93,0.18,0.26,0.24,              LST,0.23,              LST,1.37,0.49,0.34,0.19,1.01,0.29
20160107,19:00,0.39,0.17,0.26,0.15,              LST,0.18,              LST,1.73,0.28,0.22,0.25,1.24,0.38
20160107,20:00,0.3,0.34,0.29,0.11,              LST,0.15,              LST,0.55,0.21,0.26,0.3,1.99,0.41
20160107,21:00,0.23,5.48,0.16,0.06,              LST,0.22,              LST,              LST,0.22,0.18,0.2,0.52,0.22
20160107,22:00,0.23,4.21,0.24,0.19,              LST,0.24,              LST,              LST,0.15,0.2,0.18,0.61,               ST
20160107,23:00,0.16,15,0.23,0.21,              LST,0.29,              LST,              LST,0.17,0.18,0.17,1.36,               BL
20160108,0:00,               ST,1.07,0.16,0.31,              LST,0.29,              LST,              LST,0.2,0.18,0.16,0.61,0.36
20160108,1:00,               BL,7.21,0.24,0.28,              LST,0.31,              LST,              LST,0.33,0.29,0.15,0.47,0.27
20160108,2:00,0.46,               ST,               ST,               ST,              LST,               ST,              LST,              LST,               ST,               ST,               ST,               ST,0.27
20160108,3:00,0.9,               BL,               BL,               BL,              LST,               BL,              LST,              LST,               BL,               BL,               BL,               BL,0.19
20160108,4:00,0.57,6.25,0.43,0.3,              LST,0.27,              LST,              LST,0.32,0.3,0.22,0.84,0.27
20160108,5:00,0.51,0.76,0.48,0.27,              LST,0.41,              LST,              LST,0.71,0.36,0.25,1.64,0.39
20160108,6:00,3.67,0.52,0.64,0.24,              LST,0.26,              LST,              LST,1.54,0.32,0.54,2.44,1.13
20160108,7:00,4.8,0.19,0.51,0.19,              LST,0.18,              LST,              LST,1.25,0.85,0.7,0.95,0.64
20160108,8:00,4.38,0.52,0.23,0.14,              LST,0.17,              LST,              LST,2.65,1.65,0.49,0.68,0.51
20160108,9:00,5.92,0.51,0.29,0.16,               ST,0.2,              LST,              LST,1.98,0.33,0.58,0.57,0.43
20160108,10:00,4.36,0.96,0.22,0.28,               BL,0.23,              LST,               XX,1.17,0.25,0.47,0.54,0.21
20160108,11:00,3.85,1.76,0.37,0.71,               IQ,0.23,              LST,0.82,0.7,0.45,0.59,0.83,0.35
20160108,12:00,1.28,1.82,0.48,0.39,               XX,0.16,              LST,2.77,2.44,0.91,0.69,0.35,0.71
20160108,13:00,0.67,0.58,0.4,0.44,               XX,0.15,              LST,               ST,2.55,0.89,1.42,0.58,1.11
20160108,14:00,1.55,0.64,0.5,0.66,               XX,0.15,              LST,2.76,2.33,1.23,0.88,0.51,1.01
20160108,15:00,1.42,1.18,0.54,1.16,               ST,0.15,              LST,1.92,2.14,0.95,1.44,0.61,1.47
20160108,16:00,1.48,1.3,1.22,1.28,               BL,0.16,              LST,1.52,1.94,1.28,1.08,0.74,1.12
20160108,17:00,1.74,1.38,1.14,0.81,               BL,0.18,              LST,              LST,2.72,1.51,0.8,1.55,1
20160108,18:00,0.18,0.68,0.29,1.52,0.08,0.17,              LST,              LST,0.23,0.91,0.27,0.47,0.32
20160108,19:00,1.84,0.24,0.53,0.42,0.08,0.16,              LST,              LST,1.71,0.24,0.5,0.99,0.58
20160108,20:00,0.31,0.46,0.45,0.08,               CS,0.12,              LST,              LST,0.23,0.16,0.22,0.18,               ST
20160108,21:00,0.3,1.3,0.58,0.08,0.11,0.12,              LST,              LST,0.3,0.28,0.31,0.31,               BL
20160108,22:00,0.38,1.57,0.53,0.12,0.12,0.13,              LST,               BL,0.34,0.19,0.29,5.31,0.38
20160108,23:00,0.45,0.73,0.57,0.16,0.13,0.2,              LST,0.39,0.39,0.17,0.43,0.4,0.49
20160109,0:00,0.3,               ST,               ST,               ST,               ST,               ST,              LST,0.3,               ST,               ST,0.37,               ST,0.35
20160109,1:00,0.26,               BL,               BL,               BL,               BL,               BL,              LST,0.25,               BL,               BL,0.19,               BL,0.27
20160109,2:00,               ST,0.25,0.25,0.17,0.15,0.24,              LST,0.2,0.18,0.27,               ST,0.19,               ST
20160109,3:00,               BL,0.22,0.17,0.14,0.17,0.18,              LST,               ST,0.17,0.26,               BL,0.17,               BL
20160109,4:00,0.13,0.27,0.13,0.17,0.12,0.14,              LST,               BL,0.11,0.14,0.2,0.13,0.21
20160109,5:00,0.16,0.16,0.15,0.31,0.13,0.16,              LST,0.17,0.15,0.11,0.15,0.12,0.11
20160109,6:00,0.21,0.53,0.16,0.32,0.14,0.16,              LST,0.19,0.21,0.17,0.18,0.14,0.24
20160109,7:00,0.42,0.39,0.18,0.2,0.17,0.18,              LST,0.2,0.23,0.24,0.19,0.18,0.24
20160109,8:00,0.22,0.51,0.16,0.13,0.13,0.21,              LST,0.2,0.2,0.19,0.19,0.2,0.25
20160109,9:00,0.21,0.68,0.18,0.14,0.13,0.17,              LST,0.21,0.2,0.21,0.2,0.17,0.26
20160109,10:00,0.23,0.35,0.21,0.17,0.16,0.19,              LST,0.23,0.2,0.18,0.19,0.21,0.26
20160109,11:00,0.19,0.61,0.17,0.19,0.16,              LST,              LST,0.2,0.17,0.17,0.19,0.16,0.23
20160109,12:00,0.38,0.52,0.15,0.18,0.14,              AQI,              LST,0.21,0.18,0.17,0.18,0.17,0.44
20160109,13:00,0.29,0.72,0.17,0.18,0.17,0.17,              LST,0.2,0.19,0.16,0.2,0.17,0.22
20160109,14:00,0.26,0.21,0.16,0.18,0.15,0.18,              LST,0.2,0.19,0.17,0.19,0.15,0.21
20160109,15:00,0.28,0.2,0.13,0.18,0.14,0.16,              LST,0.18,0.17,0.13,0.17,0.13,0.21
20160109,16:00,0.26,0.12,0.13,0.16,0.13,0.16,              LST,0.19,0.18,0.14,0.14,0.13,0.17
20160109,17:00,0.24,0.13,0.15,0.17,0.13,0.15,              LST,0.16,0.16,0.17,0.15,0.13,0.19
20160109,18:00,0.28,0.12,0.15,0.12,0.12,0.14,              LST,0.18,0.14,0.15,0.17,0.15,0.24
20160109,19:00,0.27,0.12,0.15,0.1,0.13,0.15,              LST,0.18,0.18,0.15,0.18,0.14,0.24
20160109,20:00,0.25,0.13,0.15,0.19,0.13,0.15,              LST,0.17,0.17,0.14,0.16,0.15,0.19
20160109,21:00,               CS,               CS,               CS,               CS,               CS,0.16,              LST,               CS,               CS,               CS,               CS,               CS,               CS
20160109,22:00,               IQ,               IQ,               IQ,               IQ,               IQ,               CS,              LST,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20160109,23:00,0.31,0.13,0.18,0.21,0.13,               IQ,              LST,0.16,0.14,0.16,0.15,0.14,0.19
20160110,0:00,               ST,0.1,0.15,0.13,0.15,0.15,              LST,0.16,0.12,0.14,0.13,0.14,0.13
20160110,1:00,               ST,0.15,0.13,0.16,0.13,0.14,              LST,0.15,0.14,0.12,0.14,0.14,0.13
20160110,2:00,               BL,               ST,               ST,               ST,               ST,0.15,              LST,0.15,               ST,               ST,0.13,               ST,0.12
20160110,3:00,0.14,               ST,               ST,               ST,               ST,               ST,              LST,0.14,               ST,               ST,0.12,               ST,0.13
20160110,4:00,0.13,               BL,               BL,               BL,               BL,               ST,              LST,0.14,               BL,               BL,0.13,               BL,0.13
20160110,5:00,0.14,0.08,0.13,0.12,0.16,               BL,              LST,0.13,0.11,0.16,0.13,0.16,0.13
20160110,6:00,0.13,0.08,0.1,0.12,0.12,0.15,              LST,0.13,0.14,0.16,0.13,0.18,0.13
20160110,7:00,0.11,0.07,0.09,0.12,0.13,0.16,              LST,0.13,0.15,0.14,0.13,0.1,0.14
20160110,8:00,0.11,0.09,0.09,0.12,0.11,0.14,              LST,0.12,0.1,0.11,0.11,0.1,0.14
20160110,9:00,0.12,0.12,0.11,0.17,0.1,0.13,              LST,0.12,0.11,              AQI,0.11,0.1,               DL
20160110,10:00,0.13,0.22,0.1,0.22,0.1,0.13,              LST,0.13,0.12,              AQI,0.13,0.12,               DL
20160110,11:00,0.15,0.3,0.1,0.48,0.1,0.15,              LST,0.15,0.11,               CS,0.13,0.11,               DL
20160110,12:00,0.56,0.4,0.11,0.47,0.09,0.13,              LST,0.15,0.12,0.37,0.13,0.14,               DL
20160110,13:00,0.14,1.54,0.1,0.38,0.09,0.14,              LST,0.16,0.13,0.19,0.14,0.11,               DL
20160110,14:00,0.14,0.31,0.1,0.39,0.11,0.11,              LST,0.14,0.14,0.2,0.14,0.11,               DL
